claim_id,quantity,value,uncertainty,n,unit,source_path,source_locator,status
cover-random-policy-audits.3750,per_slice/row416::n_transition,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[416].n_transition,SOLID
cover-random-policy-audits.3751,per_slice/row416::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[416].n_unguided,SOLID
cover-random-policy-audits.3752,per_slice/row416::anat_cells,51,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[416].anat_cells,SOLID
cover-random-policy-audits.3753,per_slice/row416::union,98,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[416].union,SOLID
cover-random-policy-audits.3754,per_slice/row417::idx,83995,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].idx,SOLID
cover-random-policy-audits.3755,per_slice/row417::hidden_pct,84.93553445469503,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].hidden_pct,SOLID
cover-random-policy-audits.3756,per_slice/row417::visible_pct,15.064465545304973,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].visible_pct,SOLID
cover-random-policy-audits.3757,per_slice/row417::n_cover,3,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].n_cover,SOLID
cover-random-policy-audits.3758,per_slice/row417::n_random,1,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].n_random,SOLID
cover-random-policy-audits.3759,per_slice/row417::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].n_transition,SOLID
cover-random-policy-audits.3760,per_slice/row417::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].n_unguided,SOLID
cover-random-policy-audits.3761,per_slice/row417::anat_cells,77,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].anat_cells,SOLID
cover-random-policy-audits.3762,per_slice/row417::union,140,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[417].union,SOLID
cover-random-policy-audits.3763,per_slice/row418::idx,83995,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].idx,SOLID
cover-random-policy-audits.3764,per_slice/row418::hidden_pct,84.93553445469503,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].hidden_pct,SOLID
cover-random-policy-audits.3765,per_slice/row418::visible_pct,15.064465545304973,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].visible_pct,SOLID
cover-random-policy-audits.3766,per_slice/row418::n_cover,3,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].n_cover,SOLID
cover-random-policy-audits.3767,per_slice/row418::n_random,1,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].n_random,SOLID
cover-random-policy-audits.3768,per_slice/row418::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].n_transition,SOLID
cover-random-policy-audits.3769,per_slice/row418::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].n_unguided,SOLID
cover-random-policy-audits.3770,per_slice/row418::anat_cells,77,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].anat_cells,SOLID
cover-random-policy-audits.3771,per_slice/row418::union,132,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[418].union,SOLID
cover-random-policy-audits.3772,per_slice/row419::idx,83995,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].idx,SOLID
cover-random-policy-audits.3773,per_slice/row419::hidden_pct,84.93553445469503,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].hidden_pct,SOLID
cover-random-policy-audits.3774,per_slice/row419::visible_pct,15.064465545304973,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].visible_pct,SOLID
cover-random-policy-audits.3775,per_slice/row419::n_cover,3,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].n_cover,SOLID
cover-random-policy-audits.3776,per_slice/row419::n_random,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].n_random,SOLID
cover-random-policy-audits.3777,per_slice/row419::n_transition,1,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].n_transition,SOLID
cover-random-policy-audits.3778,per_slice/row419::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].n_unguided,SOLID
cover-random-policy-audits.3779,per_slice/row419::anat_cells,77,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].anat_cells,SOLID
cover-random-policy-audits.3780,per_slice/row419::union,104,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[419].union,SOLID
cover-random-policy-audits.3781,per_slice/row420::idx,91200,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].idx,SOLID
cover-random-policy-audits.3782,per_slice/row420::hidden_pct,83.84562646617117,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].hidden_pct,SOLID
cover-random-policy-audits.3783,per_slice/row420::visible_pct,16.154373533828835,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].visible_pct,SOLID
cover-random-policy-audits.3784,per_slice/row420::n_cover,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].n_cover,SOLID
cover-random-policy-audits.3785,per_slice/row420::n_random,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].n_random,SOLID
cover-random-policy-audits.3786,per_slice/row420::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].n_transition,SOLID
cover-random-policy-audits.3787,per_slice/row420::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].n_unguided,SOLID
cover-random-policy-audits.3788,per_slice/row420::anat_cells,38,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].anat_cells,SOLID
cover-random-policy-audits.3789,per_slice/row420::union,126,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[420].union,SOLID
cover-random-policy-audits.3790,per_slice/row421::idx,91200,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].idx,SOLID
cover-random-policy-audits.3791,per_slice/row421::hidden_pct,83.84562646617117,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].hidden_pct,SOLID
cover-random-policy-audits.3792,per_slice/row421::visible_pct,16.154373533828835,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].visible_pct,SOLID
cover-random-policy-audits.3793,per_slice/row421::n_cover,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].n_cover,SOLID
cover-random-policy-audits.3794,per_slice/row421::n_random,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].n_random,SOLID
cover-random-policy-audits.3795,per_slice/row421::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].n_transition,SOLID
cover-random-policy-audits.3796,per_slice/row421::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].n_unguided,SOLID
cover-random-policy-audits.3797,per_slice/row421::anat_cells,38,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].anat_cells,SOLID
cover-random-policy-audits.3798,per_slice/row421::union,130,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[421].union,SOLID
cover-random-policy-audits.3799,per_slice/row422::idx,91200,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].idx,SOLID
cover-random-policy-audits.3800,per_slice/row422::hidden_pct,83.84562646617117,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].hidden_pct,SOLID
cover-random-policy-audits.3801,per_slice/row422::visible_pct,16.154373533828835,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].visible_pct,SOLID
cover-random-policy-audits.3802,per_slice/row422::n_cover,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].n_cover,SOLID
cover-random-policy-audits.3803,per_slice/row422::n_random,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].n_random,SOLID
cover-random-policy-audits.3804,per_slice/row422::n_transition,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].n_transition,SOLID
cover-random-policy-audits.3805,per_slice/row422::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].n_unguided,SOLID
cover-random-policy-audits.3806,per_slice/row422::anat_cells,38,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].anat_cells,SOLID
cover-random-policy-audits.3807,per_slice/row422::union,84,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[422].union,SOLID
cover-random-policy-audits.3808,per_slice/row423::idx,91205,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].idx,SOLID
cover-random-policy-audits.3809,per_slice/row423::hidden_pct,84.90710163331781,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].hidden_pct,SOLID
cover-random-policy-audits.3810,per_slice/row423::visible_pct,15.092898366682196,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].visible_pct,SOLID
cover-random-policy-audits.3811,per_slice/row423::n_cover,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].n_cover,SOLID
cover-random-policy-audits.3812,per_slice/row423::n_random,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].n_random,SOLID
cover-random-policy-audits.3813,per_slice/row423::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].n_transition,SOLID
cover-random-policy-audits.3814,per_slice/row423::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].n_unguided,SOLID
cover-random-policy-audits.3815,per_slice/row423::anat_cells,38,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].anat_cells,SOLID
cover-random-policy-audits.3816,per_slice/row423::union,90,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[423].union,SOLID
cover-random-policy-audits.3817,per_slice/row424::idx,91205,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].idx,SOLID
cover-random-policy-audits.3818,per_slice/row424::hidden_pct,84.90710163331781,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].hidden_pct,SOLID
cover-random-policy-audits.3819,per_slice/row424::visible_pct,15.092898366682196,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].visible_pct,SOLID
cover-random-policy-audits.3820,per_slice/row424::n_cover,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].n_cover,SOLID
cover-random-policy-audits.3821,per_slice/row424::n_random,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].n_random,SOLID
cover-random-policy-audits.3822,per_slice/row424::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].n_transition,SOLID
cover-random-policy-audits.3823,per_slice/row424::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].n_unguided,SOLID
cover-random-policy-audits.3824,per_slice/row424::anat_cells,38,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].anat_cells,SOLID
cover-random-policy-audits.3825,per_slice/row424::union,90,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[424].union,SOLID
cover-random-policy-audits.3826,per_slice/row425::idx,91205,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].idx,SOLID
cover-random-policy-audits.3827,per_slice/row425::hidden_pct,84.90710163331781,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].hidden_pct,SOLID
cover-random-policy-audits.3828,per_slice/row425::visible_pct,15.092898366682196,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].visible_pct,SOLID
cover-random-policy-audits.3829,per_slice/row425::n_cover,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].n_cover,SOLID
cover-random-policy-audits.3830,per_slice/row425::n_random,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].n_random,SOLID
cover-random-policy-audits.3831,per_slice/row425::n_transition,2,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].n_transition,SOLID
cover-random-policy-audits.3832,per_slice/row425::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].n_unguided,SOLID
cover-random-policy-audits.3833,per_slice/row425::anat_cells,38,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].anat_cells,SOLID
cover-random-policy-audits.3834,per_slice/row425::union,62,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[425].union,SOLID
cover-random-policy-audits.3835,per_slice/row426::idx,91210,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].idx,SOLID
cover-random-policy-audits.3836,per_slice/row426::hidden_pct,84.35365937277464,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].hidden_pct,SOLID
cover-random-policy-audits.3837,per_slice/row426::visible_pct,15.646340627225364,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].visible_pct,SOLID
cover-random-policy-audits.3838,per_slice/row426::n_cover,3,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].n_cover,SOLID
cover-random-policy-audits.3839,per_slice/row426::n_random,1,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].n_random,SOLID
cover-random-policy-audits.3840,per_slice/row426::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].n_transition,SOLID
cover-random-policy-audits.3841,per_slice/row426::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].n_unguided,SOLID
cover-random-policy-audits.3842,per_slice/row426::anat_cells,53,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].anat_cells,SOLID
cover-random-policy-audits.3843,per_slice/row426::union,133,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[426].union,SOLID
cover-random-policy-audits.3844,per_slice/row427::idx,91210,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].idx,SOLID
cover-random-policy-audits.3845,per_slice/row427::hidden_pct,84.35365937277464,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].hidden_pct,SOLID
cover-random-policy-audits.3846,per_slice/row427::visible_pct,15.646340627225364,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].visible_pct,SOLID
cover-random-policy-audits.3847,per_slice/row427::n_cover,3,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].n_cover,SOLID
cover-random-policy-audits.3848,per_slice/row427::n_random,1,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].n_random,SOLID
cover-random-policy-audits.3849,per_slice/row427::n_transition,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].n_transition,SOLID
cover-random-policy-audits.3850,per_slice/row427::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].n_unguided,SOLID
cover-random-policy-audits.3851,per_slice/row427::anat_cells,53,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].anat_cells,SOLID
cover-random-policy-audits.3852,per_slice/row427::union,133,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[427].union,SOLID
cover-random-policy-audits.3853,per_slice/row428::idx,91210,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].idx,SOLID
cover-random-policy-audits.3854,per_slice/row428::hidden_pct,84.35365937277464,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].hidden_pct,SOLID
cover-random-policy-audits.3855,per_slice/row428::visible_pct,15.646340627225364,,,percent,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].visible_pct,SOLID
cover-random-policy-audits.3856,per_slice/row428::n_cover,3,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].n_cover,SOLID
cover-random-policy-audits.3857,per_slice/row428::n_random,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].n_random,SOLID
cover-random-policy-audits.3858,per_slice/row428::n_transition,1,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].n_transition,SOLID
cover-random-policy-audits.3859,per_slice/row428::n_unguided,0,,,scalar,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].n_unguided,SOLID
cover-random-policy-audits.3860,per_slice/row428::anat_cells,53,,,count,D:\jepa_phase0\reports\cover_random\per_slice.csv,row[428].anat_cells,SOLID
